"FRS Link CSV","Cleanup Name","Location Address","City Name","State Code","Postal Code","County Name","EPA ID","Brownfields Link CSV","RCRA Link CSV","Superfund Link CSV","ECHO Link CSV","Response Link CSV","Map Site CSV"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009277683","BRIDGESTONE FIRESTONE INC","3300 SYLVESTER ROAD","ALBANY","GA","31705","DOUGHERTY","GAD990855074","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401840","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.565831 -84.053889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009278281","ORDOT LANDFILL","SAN CARLOS ST","ORDOT","GU","96910","GUAM","GUD980637649","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902814","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:13.439169 144.7474"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009279146","LAWRENCE TODTZ FARM","RR 1","CAMANCHE","IA","52730","CLINTON","IAD000606038","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700039","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.787781 -90.292639"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009280777","GRANTS CHLORINATED SOLVENTS","JEFFERSON AND NORTH FIRST STREETS","GRANTS","NM","87020","CIBOLA","NM0007271768","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0605144","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.155778 -107.843889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009283738","KERR-MCGEE (RESIDENTIAL AREAS)","ADJACENT TO PLT AT 258 ANN STREET","WEST CHICAGO","IL","60185","DUPAGE","ILD980824015","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500762","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.878333 -88.2075"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009284620","LAKE SANDY JO (M&M LANDFILL)","3615 WEST 25TH AVENUE","GARY","IN","46404","LAKE","IND980500524","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501611","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.570839 -87.382231"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009290908","KANE & LOMBARD STREET DRUMS","KANE & LOMBARD STS","BALTIMORE","MD","21224","BALTIMORE CITY","MDD980923783","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300344","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.2956 -76.5419"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009292130","K&L AVENUE LANDFILL","8606 WEST K L AVE","OSHTEMO","MI","49077","KALAMAZOO","MID980506463","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502812","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.283331 -85.718889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009296056","LOCKWOOD SOLVENT GROUND WATER PLUME","LOCKWOOD ROAD","BILLINGS","MT","59101","YELLOWSTONE","MT0007623052","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0801709","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.801471 -108.457075"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009296305","CAROLINA TRANSFORMER CO.","HWY 301 N EASTERN BLVD","FAYETTEVILLE","NC","28301","CUMBERLAND","NCD003188844","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0402635","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.063331 -78.845"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009299437","LIGHTMAN DRUM COMPANY","ROUTE 73","WINSLOW TOWNSHIP","NJ","08009","CAMDEN","NJD014743678","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200280","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.729722 -74.905917"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300050","MONITOR DEVICES, INC./INTERCIRCUITS, INC.","RT 34 & AIRPORT ACCESS RD","WALL","NJ","07719","MONMOUTH","NJD980529408","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200638","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.185281 -74.119719"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009304573","SKINNER LANDFILL","8750 CINCINNATI DAYTON HIGHWAY","WEST CHESTER","OH","45069","BUTLER","OHD063963714","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504404","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.333331 -84.399719"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009304813","BIG D CAMPGROUND","3678 CREEK RD","KINGSVILLE","OH","44048","ASHTABULA","OHD980611735","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504684","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.904169 -80.652781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009305171","MILFORD CONTAMINATED AQUIFER","101 RACE STREET","MILFORD","OH","45150","CLERMONT","OHSFN0507973","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0507973","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.177814 -84.293786"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009307035","JACKSON CERAMIX, INC","ROUTE 950","FALLS CREEK","PA","15840","JEFFERSON","PAD001222025","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300517","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.139167 -78.801944"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009307785","SALFORD QUARRY","610 QUARRY ROAD","HARLEYSVILLE","PA","19438","MONTGOMERY","PAD980693204","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301486","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.251944 -75.382222"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009307829","BELL LANDFILL","TWP RTE 393","TERRY TOWNSHIP","PA","18853","BRADFORD","PAD980705107","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301509","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.633061 -76.389169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009307936","MW MANUFACTURING","RTE 54 & I 80","DANVILLE","PA","17821","MONTOUR","PAD980691372","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301428","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.99 -76.641669"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009322580","BUTLER MINE TUNNEL","SUSQUEHANNA RIVER","PITTSTON","PA","18640","LUZERNE","PAD980508451","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301208","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.3268 -75.7899"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009323320","SEALAND RESTORATION, INC.","PRAY RD","LISBON","NY","13658","SAINT LAWRENCE","NYD980535181","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202090","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.703611 -75.361531"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009323491","BUCKEYE RECLAMATION","STATE ROUTE 214 1MI SOUTH OF I-90","SAINT CLAIRSVILLE","OH","43950","BELMONT","OHD980509657","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504544","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.047219 -80.841669"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009326327","CONTINENTAL STEEL CORP.","WEST MARKLAND AVENUE","KOKOMO","IN","46902","HOWARD","IND001213503","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501228","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.474169 -86.156299"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009328325","KOPPERS CO., INC. (NEWPORT PLANT)","FOOT OF LINDBURG ST","NEWPORT","DE","19804","NEW CASTLE","DED980552244","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300092","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.704719 -75.624169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009328352","HARVEY & KNOTT DRUM, INC.","OLD COUNTY RD","KIRKWOOD","DE","19708","NEW CASTLE","DED980713093","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300123","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.573331 -75.770839"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009332043","MIDLAND PRODUCTS","1/2 MI E ON HIGHWAY 10","OLA/BIRTA","AR","72853","YELL","ARD980745665","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600216","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.025 -93.203889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009336557","AGRICULTURE STREET LANDFILL","ABUNDANCE STREET","NEW ORLEANS","LA","70126","ORLEANS","LAD981056997","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600646","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:29.98866 -90.040165"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009313625","ROCKWOOL INDUSTRIES INC.","1741 TAYLORS VALLEY ROAD","BELTON","TX","76513","BELL","TXD066379645","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0605009","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.051667 -97.438056"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009313643","GENEVA INDUSTRIES/FUHRMANN ENERGY","9334 CANIFF RD","HOUSTON","TX","77017","HARRIS","TXD980748453","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0602809","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:29.66 -95.25"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009314492","AMERICAN LAKE GARDENS/MCCHORD AFB","555 BARNES BLVD.","TACOMA","WA","98438","PIERCE","WAD980833065","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000995","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.125 -122.5267"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009319344","MYSTERY BRIDGE RD/U.S. HIGHWAY 20","U.S.HWY 20,28 & MYSTERY BR. RD","EVANSVILLE","WY","82636","NATRONA","WYD981546005","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0800852","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.86039 -106.228538"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009319558","ASHLAND/NORTHERN STATES POWER LAKEFRONT","300 ST. CLAIRE ST.","ASHLAND","WI","54806","ASHLAND","WISFN0507952","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0507952","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:46.595972 -90.883333"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009344520","VEGA ALTA PUBLIC SUPPLY WELLS","HIGHWAY 2","VEGA ALTA","PR","00692","VEGA ALTA","PRD980763775","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202558","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:18.418061 -66.330281"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009346234","UNITED CREOSOTING CO.","2ND & HILBIG","CONROE","TX","77301","MONTGOMERY","TXD980745574","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0602803","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:30.331669 -95.456669"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009347073","ELIZABETH MINE","MINE ROAD","STRAFFORD","VT","05072","ORANGE","VTD988366621","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0102071","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.823889 -72.328889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348474","MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT","ROBIN DRIVE, ROUTE 206, SYCAMORE LANE","MONTGOMERY","NJ","08558","SOMERSET","NJD980654164","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200771","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.408331 -74.644169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348713","DOVER MUNICIPAL LANDFILL","TOLEND RD","DOVER","NH","03820","STRAFFORD","NHD980520191","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101125","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.2125 -70.953"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006741259","WURTSMITH AIR FORCE BASE","3950 EAST ARROW STREET","OSCODA","MI","48750","IOSCO","MI5570024278","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503675","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.45 -83.366666"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110019416960","VOLNEY MUNICIPAL LANDFILL","SILK RD","VOLNEY","NY","13069","OSWEGO","NYD980509376","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201836","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.36055 -76.379169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110019800492","HOPEWELL PRECISION","19 RYAN RD","HOPEWELL JUNCTION","NY","12533","DUTCHESS","NYD066813064","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201588","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.61156 -73.78177"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110022723506","BLM-LEE ACRES LANDFILL","4.5 MILES EAST OF FARMINGTON IN SAN JUAN COUNTY","FARMINGTON","NM","87401","SAN JUAN","NMD980750020","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600911","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.7111 -108.0921"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110022811778","ANDERSON AFB","ANDERSEN AFB, GUAM","YIGO","GU","96929","GUAM","GU6571999519","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902825","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:13.572916 144.897361"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110022918486","WASHINGTON COUNTY LEAD DISTRICT - POTOSI","500 FT EAST OF BELL ST AND VALLEY ROAD","POTOSI","MO","63664","WASHINGTON","MON000705023","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0705023","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.9399 -90.7724"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110024304028","CHARLES GEORGE LANDFILL SITE","DUNSTABLE RD & CUMMINGS RD","TYNGSBOROUGH","MA","01879","MIDDLESEX","MAD003809266","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0100464","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.66945 -71.443339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110024807707","HANSCOM FIELD/HANSCOM AIR FORCE BASE","120 GRENIER ST","HANSCOM AFB","MA","01731","MIDDLESEX","MA8570024424","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0100967","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.470666 -71.289444"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110025329829","SHARON STEEL CORP (FARRELL WORKS DISPOSAL AREA) - CITY SLAG QUARRY FACILITY","OHIO STREET","HICKORY TOWNSHIP","PA","16159","MERCER","PAD001933175","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300530","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.198611 -80.510278"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110027861712","GENERAL ELECTRIC FLETCHER'S PAINT WORKS & STORAGE","21 ELM STREET","MILFORD","NH","03055","HILLS","NHD001079649","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101085","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8358 -71.6554"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110029885845","MARTIN AARON SUPERFUND SITE","1542 BROADWAY","CAMDEN","NJ","08104","CAMDEN","NJD014623854","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200278","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.926111 -75.119167"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110005790812","ST MARIES CREOSOTE SITE","1369 RAILROAD AVE","ST MARIES","ID","83861","BENEWAH","IDSFN1002095","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1002095","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.321389 -116.575"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009353671","ARKWOOD, INC.","HWY 65 1M S","OMAHA","AR","72662","BOONE","ARD084930148","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600124","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.445 -93.1964"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009555757","PAUL HUBBS CONST CO","3940 PYRITE STREET","RIVERSIDE","CA","92509","RIVERSIDE","CAT080012826","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902680","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.023056 -117.45833"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110011575189","TOBYHANNA ARMY DEPOT","11 HAP ARNOLD BOULEVARD","TOBYHANNA","PA","18466","MONROE","PA5213820892","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302464","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.19305 -75.419439"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012148050","OTTATI & GOSS/KINGSTON STEEL DRUM","120 ROUTE 125","KINGSTON","NH","03848","ROCKINGHAM","NHD990717647","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101210","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.897219 -71.080561"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012706606","MARINE CORPS COMBAT DEVELOPMENT COMMAND QUANTICO","24144 MONTEZUMA AVE. CAMP BARRETT","QUANTICO","VA","22134","PRINCE WILLIAM","VA1170024722","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302840","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.521667 -77.29"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013798319","PRICE BATTERY SITE","251 GRAND STREET","HAMBURG","PA","19526","BERKS","PAN000305679","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0305679","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.549507 -75.980228"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013800477","ACM SMELTER AND REFINERY","E OF 15TH ST ON MISSOURI RIV","BLACK EAGLE","MT","59414","CASCADE","MTD093291599","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0800402","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.52861 -111.24648"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013803107","JACOBSVILLE NEIGHBORHOOD SOIL CONTAMINATION","MAIN AND ILLINOIS","EVANSVILLE","IN","47710","VANDERBURGH","INN000508142","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0508142","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.979297 -87.563989"
