"FRS Link CSV","Cleanup Name","Location Address","City Name","State Code","Postal Code","County Name","EPA ID","Brownfields Link CSV","RCRA Link CSV","Superfund Link CSV","ECHO Link CSV","Response Link CSV","Map Site CSV"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110035564591","PENSACOLA NAVAL AIR STATION","150 HASE RD","PENSACOLA","FL","32508","ESCAMBIA COUNTY","FL9170024567","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22FL9170024567%22","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401221","https://echo.epa.gov/detailed-facility-report?fid=110035564591","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:30.357222 -87.283054"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042074180","GEO SPECIALTY CHEMICALS INC","50 N MARKET ST","GIBBSTOWN","NJ","08027","GLOUCESTER","NJD002349058","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NJD002349058%22","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200188","https://echo.epa.gov/detailed-facility-report?fid=110042074180","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.838889 -75.277781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042347939","PERMA-FIX ENVIRONMENTAL SERVICES","1612 JAMES P. RODGERS CIRCLE","VALDOSTA","GA","31601","LOWNDES","GAD093380814","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22GAD093380814%22","","https://echo.epa.gov/detailed-facility-report?fid=110042347939","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:30.7971 -83.28039"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042052970","TELEDYNE VEHICLE SYSTEMS","76 S GETTY ST","MUSKEGON","MI","49442","MUSKEGON","MID006407597","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MID006407597%22","","https://echo.epa.gov/detailed-facility-report?fid=110042052970","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.252 -86.22381"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042053675","KOPPERS INCORPORATED SALEM PLANT","4020 KOPPERS RD","SALEM","VA","24153","SALEM","VAD003125770","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22VAD003125770%22","","https://echo.epa.gov/detailed-facility-report?fid=110042053675","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.27286 -80.13361"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042072299","POLES INC","400 1ST ST","OLDTOWN","ID","83822","BONNER","IDD009061714","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22IDD009061714%22","","https://echo.epa.gov/detailed-facility-report?fid=110042072299","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:48.18064 -117.03853"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042074545","HAWTHORNE ARMY AMMUNITION PLANT","1 SOUTH MAIN AVE.","HAWTHORNE","NV","89415","MINERAL","NV5210090010","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NV5210090010%22","","https://echo.epa.gov/detailed-facility-report?fid=110042074545","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.567832 -118.590936"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042086122","FIELD ARTILLERY TNG CT","2592 CURRIE ROAD","FORT SILL","OK","73503","COMANCHE","OK4213720846","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OK4213720846%22","","https://echo.epa.gov/detailed-facility-report?fid=110042086122","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.650141 -98.402074"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041388110","MORGAN AM&T COUDERSPORT SITE","1118 E. SECOND ST.","COUDERSPORT","PA","16915","POTTER","PAD002103273","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD002103273%22","","https://echo.epa.gov/detailed-facility-report?fid=110041388110","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.76586 -77.97338"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041566025","REPUBLIC TECHS  INTL  MASSILLON HRB","410 OBERLIN RD. S.W.","MASSILLON","OH","44647","STARK","OHD066034729","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OHD066034729%22","","https://echo.epa.gov/detailed-facility-report?fid=110041566025","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.78052 -81.52309"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041000948","CONSTELLIUM ROLLED PRODUCTS RAVENSWOOD, LLC","ROUTE #2 SOUTH","RAVENSWOOD","WV","26164","JACKSON","WVD009233297","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22WVD009233297%22","","https://echo.epa.gov/detailed-facility-report?fid=110041000948","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.93297 -81.82589"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041013104","NATIONAL MAINTENANCE & REPAIR","FOOT OF SEVENTH ST","HARTFORD","IL","62048","MADISON","ILD042659672","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ILD042659672%22","","https://echo.epa.gov/detailed-facility-report?fid=110041013104","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.826799 -90.108314"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041968902","ARIZONA PUBLIC SERVICE CO SAGUARO POWER PLANT","APPROX 2 MI S OF RED ROCK ON","RED ROCK","AZ","85145","PINAL","AZT050010453","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22AZT050010453%22","","https://echo.epa.gov/detailed-facility-report?fid=110041968902","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.552256 -111.30036"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041974352","CLEAN HARBORS LAUREL LLC","3527 WHISKEY BOTTOM ROAD","LAUREL","MD","20724","ANNE ARUNDEL","MDD980554653","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MDD980554653%22","","https://echo.epa.gov/detailed-facility-report?fid=110041974352","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.1016 -76.81602"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042009055","IUS ARMY FORT POLK AND PEASON RIDGE","1647 23RD STREET BUILDING 2516","FORT POLK","LA","71459","VERNON","LA0214022725","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22LA0214022725%22","","https://echo.epa.gov/detailed-facility-report?fid=110042009055","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.03078 -93.20784"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042026045","AMERCORD, INC.","INDUSTRIAL BOULEVARD","LUMBER CITY","GA","31549","TELFAIR","GAD008966400","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22GAD008966400%22","","https://echo.epa.gov/detailed-facility-report?fid=110042026045","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.924167 -82.683889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042029248","USA FORT CAMPBELL","IMSE-CAM-PWE, BLDG 2186","FORT CAMPBELL","KY","42223","CHRISTIAN","KY5210020140","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22KY5210020140%22","","https://echo.epa.gov/detailed-facility-report?fid=110042029248","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.651306 -87.466933"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110054858819","WORTHINGTON STEELPAC","1201 EDEN RD","YORK","PA","17402","YORK","PAD052917846","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD052917846%22","","https://echo.epa.gov/detailed-facility-report?fid=110054858819","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.97949 -76.713435"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049249097","LAFARGE MIDWEST, INC.","1400 SOUTH CEMENT ROAD","FREDONIA","KS","66736","WILSON","KSD007148034","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22KSD007148034%22","","https://echo.epa.gov/detailed-facility-report?fid=110049249097","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.508942 -95.822476"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110046247833","USAF GOODFELLOW AIR FORCE BASE","3RD ST","SAN ANGELO","TX","76908","TOM GREEN","TX2571524071","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TX2571524071%22","","https://echo.epa.gov/detailed-facility-report?fid=110046247833","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.46532 -100.44353"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110046358133","US ECOLOGY IDAHO","20400 LEMLEY RD","GRAND VIEW","ID","83624","OWYHEE","IDD073114654","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22IDD073114654%22","","https://echo.epa.gov/detailed-facility-report?fid=110046358133","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.0635 -116.26375"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043800492","KENTUCKY ELECTRIC STEEL COMPANY","2704 S BIG RUN RD","ASHLAND","KY","41102","BOYD","KYD000207282","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22KYD000207282%22","","https://echo.epa.gov/detailed-facility-report?fid=110043800492","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.36882 -82.76125"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043808993","ROCK ISLAND ARSENAL","ROCK ISLAND ARSENAL","ROCK ISLAND","IL","61299","ROCK ISLAND","IL5210021833","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22IL5210021833%22","","https://echo.epa.gov/detailed-facility-report?fid=110043808993","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.518133 -90.540135"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043586946","VOGEL DISPOSAL SRVC","421 HARTMANN RD","EVANS CITY","PA","16033","BUTLER","PAD005820691","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD005820691%22","","https://echo.epa.gov/detailed-facility-report?fid=110043586946","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.813889 -80.074559"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110057384156","LOCKHEED MARTIN","5600 SANDLAKE RD","ORLANDO","FL","32819","ORANGE","FLD060240207","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22FLD060240207%22","","https://echo.epa.gov/detailed-facility-report?fid=110057384156","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:28.44495 -81.4593"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110058558010","AMERICAN IRON OXIDE COMPANY","6300 US HWY 12","PORTAGE","IN","46368","PORTER","IND016584641","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22IND016584641%22","","https://echo.epa.gov/detailed-facility-report?fid=110058558010","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.620389 -87.170278"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110059915463","HONEYWELL INTERNATIONAL INC","6300 PHILADELPHIA PIKE","MARCUS HOOK","PA","19061","DELAWARE","PAD981739758","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD981739758%22","","https://echo.epa.gov/detailed-facility-report?fid=110059915463","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.813051 -75.43381"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110060260532","USAF POINSETT ELECTRONIC COMBAT RANGE","SC HWY 261","WEDGEFIELD","SC","29168","SUMTER","SC9570090002","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22SC9570090002%22","","https://echo.epa.gov/detailed-facility-report?fid=110060260532","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.83675 -80.493556"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056954381","ALLEGHENY LUDLUM LATROBE PLANT","136 ALLVAC LN","LATROBE","PA","15650","WESTMORELAND","PAD057629479","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD057629479%22","","https://echo.epa.gov/detailed-facility-report?fid=110056954381","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.329633 -79.370537"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056962032","TYCO FIRE SUPPRESSION & BUILDING PRODUCTS","ONE STANTON ST","MARINETTE","WI","54143","MARINETTE","WID006125215","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22WID006125215%22","","https://echo.epa.gov/detailed-facility-report?fid=110056962032","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.09713 -87.61406"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056963727","FEDERAL CARTRIDGE CO","2100 HOFFMAN WAY","ANOKA","MN","55303","ANOKA","MND006156590","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MND006156590%22","","https://echo.epa.gov/detailed-facility-report?fid=110056963727","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.200458 -93.374494"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110055946865","EXIDE PGH SRV CTR","601 MAYER ST","BRIDGEVILLE","PA","15017","ALLEGHENY","PAD097130157","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD097130157%22","","https://echo.epa.gov/detailed-facility-report?fid=110055946865","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.3653 -80.101846"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064172559","SAFETY-KLEEN SYSTEMS, INC.","734 NORTH WEST BYPASS ROAD","SPRINGFIELD","MO","65802","GREENE","MOD000669069","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MOD000669069%22","","https://echo.epa.gov/detailed-facility-report?fid=110064172559","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.216686 -93.348506"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064183146","AMERICAN STANDARD, INC.","KLOCKNER ROAD","TRENTON","NJ","08619","MERCER","NJD002366441","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NJD002366441%22","","https://echo.epa.gov/detailed-facility-report?fid=110064183146","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.257382 -74.704672"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064259298","IBM CORPORATION","5601 GREAT OAKS PKWY","SAN JOSE","CA","95119","SANTA CLARA","CAD990843989","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CAD990843989%22","","https://echo.epa.gov/detailed-facility-report?fid=110064259298","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.24737 -121.79465"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064279766","SECHAN LIMESTONE IND","BURNSIDE RD","PORTERSVILLE","PA","16051","BUTLER","PAD002860377","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD002860377%22","","https://echo.epa.gov/detailed-facility-report?fid=110064279766","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.958333 -80.158333"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064303980","VIRGINIA TECH","675 BEAMER WAY (0423)","BLACKSBURG","VA","24061","MONTGOMERY","VAD074747908","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22VAD074747908%22","","https://echo.epa.gov/detailed-facility-report?fid=110064303980","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.204861 -80.405658"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064305363","COLORADO STATE UNIVERSITY","300 W DRAKE ST BLDG K","FORT COLLINS","CO","80523","LARIMER","COD069712792","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22COD069712792%22","","https://echo.epa.gov/detailed-facility-report?fid=110064305363","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.5526 -105.08032"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064116932","US NAVAL WEAPONS INDUSTRIAL RESERVE PLANT","1701 BLUEBONNET PKWY","MC GREGOR","TX","76657","MCLENNAN","TX9170024708","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TX9170024708%22","","https://echo.epa.gov/detailed-facility-report?fid=110064116932","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.403786 -97.447784"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064117995","SOUTH TEXAS REDI-STRIP","6565 US HIGHWAY 87 E","SAN ANTONIO","TX","78222","BEXAR","TXD980879076","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TXD980879076%22","","https://echo.epa.gov/detailed-facility-report?fid=110064117995","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:29.392476 -98.362274"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064119939","INTERMET RADFORD FOUNDRY","1605 W MAIN ST","RADFORD","VA","24141","RADFORD (CITY)","VAD010063006","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22VAD010063006%22","","https://echo.epa.gov/detailed-facility-report?fid=110064119939","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.12022 -80.59012"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064137900","FRIT INDUSTRIES INC","2089 13TH ST N","HUMBOLDT","IA","50548","HUMBOLDT","IAD041103193","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22IAD041103193%22","","https://echo.epa.gov/detailed-facility-report?fid=110064137900","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.745269 -94.226354"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110060939356","FERGUSON DUMP/WICHITA MTN WILDLIFE REFUG","S OF HWY 49","MEDICINE PARK","OK","73557","COMANCHE","OKR000015404","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OKR000015404%22","","https://echo.epa.gov/detailed-facility-report?fid=110060939356","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.729466 -98.506859"
